DFS - Arvore de busca a partir do vertice 1
Vertice	Pai	Nivel
3425		3822	3598
3426		5530	4303
3427		3310	3828
3428		5189	3601
3429		3594	2750
3430		2505	3438
3431		3407	4041
3432		6109	4847
3433		5469	4889
3434		2655	1756
3435		5392	3989
3436		4137	2453
3437		5675	3637
3438		2263	3217
3439		629	1628
3440		1877	3916
3441		1630	3183
3442		5978	5094
3443		2901	4759
3444		2207	2688
3445		2018	3663
3446		4813	4118
3447		3117	3292
3448		2463	2675
3449		6170	5399
3450		4399	4663
3451		1609	2726
3452		3445	3664
3453		2557	3613
3454		3607	3940
3455		4473	4057
3456		1508	2193
3457		1699	2975
3458		4940	4427
3459		4085	3535
3460		3421	3493
3461		5082	4047
3462		781	2307
3463		4943	3448
3464		3303	3752
3465		1847	2153
3466		5412	4870
3467		3189	3325
3468		2689	2950
3469		4104	2915
3470		3369	4703
3471		3467	3326
3472		4231	3647
3473		2713	3295
3474		4669	3568
3475		1717	1931
3476		6108	5214
3477		2769	3457
3478		6025	4485
3479		1636	2162
3480		5563	5208
3481		2039	3162
3482		3187	2731
3483		3533	3628
3484		4031	3919
3485		4298	4242
3486		3450	4664
3487		2240	3129
3488		3670	5138
3489		2531	3249
3490		4294	5110
3491		3001	3101
3492		3035	4194
3493		3012	3344
3494		5386	4802
3495		3089	2902
3496		5485	3900
3497		1930	2815
3498		2678	3360
3499		2408	2721
3500		3997	4023
3501		5088	4684
3502		2777	3453
3503		1994	2066
3504		3582	2723
3505		5443	4530
3506		2415	3240
3507		1753	1831
3508		3027	3543
3509		4834	4054
3510		2213	3661
3511		4437	4147
3512		2806	2647
3513		2807	2958
3514		4664	3845
3515		1610	2387
3516		2411	3978
3517		1196	2997
3518		3792	3002
3519		3790	3013
3520		4622	4179
3521		4033	3442
3522		3373	3987
3523		3673	2482
3524		3986	3336
3525		1475	3116
3526		3686	3521
3527		4948	3713
3528		5462	3533
3529		6670	6685
3530		2128	2679
3531		4496	2636
3532		3299	3717
3533		3326	3627
3534		4061	3778
3535		2691	3852
3536		3658	4952
3537		3694	3756
3538		5205	4216
3539		3599	3823
3540		3634	3006
3541		3249	3964
3542		5309	4105
3543		5440	4555
3544		2653	2919
3545		3873	3679
3546		3017	3193
3547		2998	2792
3548		3890	2332
3549		3039	3362
3550		94	20
3551		4560	3515
3552		2269	3159
3553		3749	3685
3554		6226	5868
3555		3238	3642
3556		3306	3226
3557		3836	3744
3558		1180	1750
3559		5473	4749
3560		4410	4537
3561		3618	3459
3562		1807	2055
3563		2035	3148
3564		4527	3869
3565		3094	2999
3566		2900	2665
3567		2524	2391
3568		2115	3398
3569		4350	3849
3570		4696	5107
3571		6751	3474
3572		4467	3471
3573		4051	3513
3574		3698	2891
3575		3179	3549
3576		3201	2780
3577		3556	3227
3578		926	780
3579		2311	3144
3580		2347	2470
3581		4166	3896
3582		3499	2722
3583		2261	2718
3584		2459	2822
3585		2850	3564
3586		3164	3150
3587		2918	3818
3588		5323	4244
3589		4808	3902
3590		4105	4288
3591		4062	3231
3592		3199	3931
3593		2107	3156
3594		3387	2749
3595		2260	3349
3596		3855	3832
3597		3651	2506
3598		3063	3957
3599		2826	3822
3600		1336	1911
3601		4354	4257
3602		3209	2923
3603		3636	3507
3604		3384	4197
3605		2885	3611
3606		3778	4569
3607		4190	3939
3608		4515	3693
3609		3380	3888
3610		4107	4110
3611		3423	3858
3612		2827	3121
3613		4591	4998
3614		3603	3508
3615		2714	3729
3616		2549	2709
3617		2292	3032
3618		3477	3458
3619		4429	3876
3620		4551	4517
3621		5594	5086
3622		3178	2831
3623		2570	3178
3624		4307	4031
3625		2034	3173
3626		5089	6060
3627		4504	4622
3628		3382	3809
3629		6353	5102
3630		3331	3994
3631		3276	2910
3632		4907	3922
3633		5481	4520
3634		2091	3005
3635		4468	3934
3636		4201	3506
3637		3418	3705
3638		4434	4121
3639		3740	3333
3640		2946	2587
3641		3880	4347
3642		313	2576
3643		2808	3540
3644		3539	3824
3645		2596	3700
3646		4324	4482
3647		4472	4226
3648		4117	3655
3649		2966	2774
3650		2011	2330
3651		3025	2505
3652		4111	3559
3653		3564	3870
3654		3243	3185
3655		3004	2655
3656		2935	2893
3657		2472	3596
3658		5369	4951
3659		4409	3300
3660		6611	5441
3661		4693	3834
3662		2469	2349
3663		4355	4363
3664		3639	3334
3665		4246	3672
3666		3580	2471
3667		3709	3518
3668		3081	3041
3669		3454	3941
3670		4726	5137
3671		3427	3829
3672		4337	3525
3673		2116	2481
3674		3236	3914
3675		3049	3168
3676		1649	2699
3677		5808	5130
3678		4139	3111
3679		2873	3783
3680		998	1277
3681		5993	3275
3682		1447	2145
3683		3362	3720
3684		3084	3490
3685		512	508
3686		2429	3520
3687		3802	4800
3688		3013	3943
3689		2546	2303
3690		4191	3811
3691		3184	3451
3692		2917	3171
3693		3684	3491
3694		3955	3755
3695		5595	4737
3696		4592	4010
3697		3264	3354
3698		1862	2890
3699		3812	3892
3700		3364	3315
3701		4149	3847
3702		3637	3706
3703		4619	2516
3704		2907	2988
3705		2248	2315
3706		3615	3730
3707		3764	3141
3708		3214	2819
3709		4911	3517
3710		3808	3061
3711		4471	3635
3712		4007	3088
3713		5492	4567
3714		1672	4732
3715		3965	2558
3716		3520	4180
3717		4225	4097
3718		1783	3039
3719		1535	2490
3720		3190	4065
3721		2371	2509
3722		4182	4072
3723		4445	4447
3724		809	2436
3725		7049	4724
3726		4330	3254
3727		2696	3269
3728		4025	3305
3729		3947	4787
3730		3115	4360
3731		3569	3850
3732		2391	2578
3733		3102	3696
3734		3888	3747
3735		2982	3302
3736		3408	4852
3737		2985	3462
3738		1857	2493
3739		4461	3880
3740		1328	3332
3741		4171	3996
3742		3960	4275
3743		3542	4106
3744		2038	3328
3745		2809	3330
3746		3092	3403
3747		3068	3589
3748		2950	3246
3749		1443	3684
3750		6171	4534
3751		3977	4049
3752		4093	4627
3753		4941	4422
3754		3394	2828
3755		4770	4809
3756		3624	4032
3757		1558	2981
3758		2446	3583
3759		4115	4313
3760		2327	2789
3761		3282	3735
3762		3981	3927
3763		3941	3894
3764		2204	3140
3765		3171	3732
3766		3262	3146
3767		4295	4879
3768		4708	4696
3769		3056	3561
3770		4278	3799
3771		1165	1983
3772		3083	3689
3773		5184	4825
3774		4862	3762
3775		4919	3615
3776		3796	4909
3777		6046	4452
3778		3713	4568
3779		3097	2972
3780		2709	3413
3781		5883	5223
3782		4850	4764
3783		3717	4098
3784		3974	4390
3785		3902	3220
3786		3967	2808
3787		4927	5144
3788		4236	3251
3789		4064	4290
3790		2704	3012
3791		2016	3420
3792		4214	3001
3793		3272	3530
3794		4224	4153
3795		4853	4384
3796		4197	4908
3797		3983	3882
3798		5360	3884
3799		5008	4487
3800		2695	3312
3801		2944	4027
3802		5096	4799
3803		4967	3653
3804		4655	5794
3805		2136	2772
3806		4641	5182
3807		2180	3284
3808		3235	3060
3809		2316	3266
3810		4259	4170
3811		2773	1881
3812		3205	3891
3813		2512	3175
3814		5154	4186
3815		4689	3715
3816		2938	3416
3817		2781	3418
3818		3871	3796
3819		4387	4317
3820		5641	4955
3821		3907	3767
3822		3657	3597
3823		4615	4730
3824		5224	4633
3825		3648	3656
3826		4351	4132
3827		6586	4766
3828		3994	4150
3829		2545	3618
3830		4994	5098
3831		5965	4694
3832		4098	4370
3833		3277	3984
3834		1237	2643
3835		4881	5118
3836		3098	3743
3837		3172	2848
3838		3645	3701
3839		3703	2517
3840		1734	2767
3841		4264	4219
3842		4803	4560
3843		3220	4461
3844		2831	3667
3845		4735	2684
3846		4901	4719
3847		3952	3865
3848		4576	4834
3849		4427	3841
3850		2272	3080
3851		4120	5031
3852		3791	3421
3853		6232	3708
3854		4045	4651
3855		3980	3831
3856		4377	3959
3857		4534	4373
3858		2178	3374
3859		2662	3134
3860		3654	3186
3861		2455	2785
3862		3742	4276
3863		5135	4375
3864		3644	3825
3865		4984	4842
3866		4831	5061
3867		4649	3164
3868		4005	3860
3869		3622	2832
3870		5792	5582
3871		4094	3795
3872		4841	4812
3873		4423	3678
3874		3961	3769
3875		5305	4576
3876		3584	2823
3877		4091	4546
3878		3323	2334
3879		4297	4076
3880		3881	4346
3881		4599	4345
3882		4650	3972
3883		2915	2860
3884		4899	4381
3885		4965	4125
3886		3518	3003
3887		2590	3279
3888		3218	3746
3889		4133	3750
3890		3650	2331
3891		2376	3966
3892		2737	4206
3893		5933	4599
3894		2328	3126
3895		4312	4051
3896		654	1667
3897		2450	3427
3898		2881	3297
3899		3588	4245
3900		4742	5189
3901		4751	4969
3902		4768	3219
3903		1786	3807
3904		4491	3910
3905		5389	4190
3906		5278	5586
3907		4425	3766
3908		2341	2978
3909		2163	2715
3910		3151	3394
3911		2591	3409
3912		2813	2930
3913		1673	1797
3914		4352	4358
3915		5433	4649
3916		3333	3837
3917		4946	4854
3918		4512	3976
3919		3079	2104
3920		5020	4401
3921		4969	4266
3922		2934	3378
3923		3440	3917
3924		4084	4337
3925		5180	4687
3926		4666	4436
3927		4578	6718
3928		3854	4652
3929		4588	3968
3930		3869	2833
3931		3240	4222
3932		5483	5175
3933		5051	2554
3934		5830	4949
3935		4141	3364
3936		4308	4925
3937		3734	3748
3938		5238	4356
3939		5745	4183
3940		5363	4865
3941		3699	3893
3942		4686	4280
3943		4266	4629
3944		3014	3389
3945		4814	4511
3946		4128	4299
3947		3247	4786
3948		3534	3779
3949		3635	3935
3950		4687	5132
3951		3946	4300
3952		2923	3864
3953		3585	3565
3954		5268	5327
3955		3290	3754
3956		4799	4672
3957		2332	2536
3958		1731	3485
3959		4029	3113
3960		5780	4274
3961		3821	3768
3962		2301	2198
3963		5817	5202
3964		3073	4583
3965		2669	2557
3966		2312	3131
3967		1793	2807
3968		4470	3424
3969		4612	4343
3970		3116	3608
3971		3920	4402
3972		3795	4385
3973		3774	3763
3974		4465	4389
3975		4241	4728
3976		2125	4250
3977		3461	4048
3978		4642	3856
3979		5564	4699
3980		3671	3830
3981		5208	3926
3982		2954	2660
3983		3739	3881
3984		5247	4912
3985		3181	3238
3986		3664	3335
3987		2657	3488
3988		4953	4306
3989		5521	6147
3990		3030	3352
3991		3769	3562
3992		5445	4353
3993		6206	5282
3994		4403	4149
3995		5187	4740
3996		2537	2883
3997		6144	4022
3998		3979	4700
3999		3593	3157
4000		3425	3599
4001		4874	5033
4002		4678	3908
4003		4902	4996
4004		4652	3815
4005		3611	3859
4006		2756	2795
4007		2887	3087
4008		4825	4039
4009		4918	5334
4010		5252	4772
4011		4284	3775
4012		2847	3272
4013		2173	2560
4014		4271	4470
4015		4180	4093
4016		4406	4467
4017		3429	2751
4018		3826	4133
4019		4038	3698
4020		5418	4439
4021		4129	3054
4022		4600	4971
4023		4195	4157
4024		1927	4069
4025		3400	3304
4026		2214	2598
4027		3391	3407
4028		6712	6562
4029		3678	3112
4030		2857	3091
4031		3923	3918
4032		4273	3872
4033		4318	3441
4034		5402	3630
4035		4131	3545
4036		4745	4443
4037		4039	4081
4038		3733	3697
4039		4616	4080
4040		4733	5361
4041		4456	3196
4042		4658	5112
4043		3785	3221
4044		5085	5089
4045		3915	4650
4046		5279	5529
4047		3571	3475
4048		4774	3974
4049		4382	4322
4050		3446	4119
4051		5270	3512
4052		3954	5328
4053		4204	3396
4054		4011	3776
4055		3353	2932
4056		5054	4408
4057		4680	4674
4058		2941	4532
4059		4638	4410
4060		4178	3585
4061		4054	3777
4062		3281	3230
4063		4703	4160
4064		3590	4289
4065		4222	4499
4066		3058	1873
4067		5463	4108
4068		5071	4603
4069		3943	4630
4070		4763	4959
4071		5403	5194
4072		3134	3262
4073		3897	3428
4074		4871	4791
4075		5482	5588
4076		3175	3385
4077		2989	3436
4078		4596	4004
4079		3696	4011
4080		2474	3257
4081		1372	2120
4082		3761	3736
4083		6539	5339
4084		4547	4336
4085		3528	3534
4086		3132	3843
4087		5455	5901
4088		3683	3721
4089		3663	4364
4090		5303	4420
4091		4836	4545
4092		3253	3367
4093		2700	4626
4094		2336	3794
4095		3864	3826
4096		4376	3906
4097		5884	5622
4098		4634	4369
4099		5091	4248
4100		3874	3770
4101		4478	3633
4102		5352	6113
4103		4245	4061
4104		2791	2914
4105		5964	4287
4106		5262	5048
4107		4067	4109
4108		3153	2984
4109		3798	3885
4110		3931	4223
4111		2874	3558
4112		4624	4089
4113		3828	4151
4114		2587	3318
4115		3104	4312
4116		5159	5806
4117		3803	3654
4118		3868	3861
4119		2971	4564
4120		4929	5030
4121		2894	2968
4122		1169	3504
4123		5592	4816
4124		6260	6336
4125		4807	4490
4126		3627	4623
4127		2799	4128
4128		4417	4298
4129		2281	3053
4130		4573	3083
4131		3508	3544
4132		4668	4572
4133		3937	3749
4134		3631	2911
4135		4396	3029
4136		2322	3741
4137		2231	2452
4138		3393	3123
4139		2733	3110
4140		5080	4145
4141		3549	3363
4142		5056	4989
4143		2889	2641
4144		4169	3970
4145		5897	5163
4146		2730	4091
4147		7297	5780
4148		3970	3609
4149		3514	3846
4150		4485	6303
4151		3814	4187
4152		2672	3094
4153		5419	5006
4154		2973	2742
4155		6846	6471
4156		6047	4793
4157		4315	4591
4158		3005	3576
4159		7544	6613
4160		3942	4281
4161		2603	3340
4162		4585	5003
4163		4985	3788
4164		3221	3214
4165		5358	4074
4166		3763	3895
4167		5060	5930
4168		7208	4614
4169		3929	3969
4170		4536	3955
4171		3630	3995
4172		3532	3718
4173		4889	4876
4174		5235	4445
4175		5646	3606
4176		3770	3800
4177		4466	4646
4178		3758	3584
4179		4637	4398
4180		4146	4092
4181		5859	5435
4182		5041	4071
4183		5856	3802
4184		3476	5215
4185		424	2475
4186		4202	4211
4187		4292	4415
4188		4329	3528
4189		4020	4440
4190		4207	3938
4191		3628	3810
4192		4998	4233
4193		4785	4139
4194		2259	3551
4195		4756	4156
4196		3971	4403
4197		5517	4907
4198		5057	4872
4199		2899	3288
4200		4764	4496
4201		4122	3505
4202		4313	4210
4203		3474	3569
4204		3910	3395
4205		4533	5168
4206		3376	3703
4207		4497	3937
4208		4706	4502
4209		2548	1812
4210		2010	3199
4211		4869	4818
4212		3374	2926
4213		5058	4579
4214		3565	3000
4215		6268	5451
4216		3984	4913
4217		3000	4103
4218		5053	4743
4219		3309	2461
4220		4873	4526
4221		3794	4154
4222		4450	4498
4223		4977	4734
4224		4113	4152
4225		4335	4096
4226		4014	4471
4227		3801	4028
4228		5788	5315
4229		6121	5566
4230		3204	4378
4231		4780	3646
4232		3948	3780
4233		3647	4227
4234		5285	5124
4235		3544	2920
4236		3489	3250
4237		5307	4367
4238		5152	4166
4239		5084	4562
4240		1785	2697
4241		5199	4727
4242		4089	4365
4243		4583	4208
4244		7131	5354
4245		4630	4060
4246		3404	3671
4247		4161	3341
4248		3509	4055
4249		2658	3998
4250		4380	4230
4251		8426	7367
4252		4402	3223
4253		4752	4325
4254		3806	5183
4255		4524	4333
4256		5475	5000
4257		2869	4115
4258		3818	3797
4259		4830	4169
4260		3859	3135
4261		3261	4708
4262		3995	4741
4263		5076	4349
4264		4283	4218
4265		4725	4553
4266		3752	4628
4267		5565	4857
4268		3756	4033
4269		5436	4456
4270		2697	4514
4271		4502	4469
4272		5050	3758
4273		3653	3871
4274		5810	5819
4275		5029	4982
4276		4060	3586
4277		6017	5501
4278		4258	3798
4279		6068	4806
4280		5045	4413
4281		2723	3624
4282		5153	4692
4283		3538	4217
4284		1791	3774
4285		2255	2871
4286		6831	6537
4287		3064	4130
4288		3431	4042
4289		5289	5277
4290		6133	4745
4291		4386	4821
4292		4280	4414
4293		4157	4592
4294		4717	5109
4295		6317	4878
4296		5707	5658
4297		4165	4075
4298		5171	4241
4299		4682	4141
4300		4558	4425
4301		6222	5301
4302		4746	4014
4303		4499	4025
4304		3366	4162
4305		6744	5725
4306		5559	4823
4307		4393	4030
4308		4529	4924
4309		5535	5291
4310		4044	5090
4311		4525	4721
4312		3751	4050
4313		4243	4209
4314		4362	4202
4315		5249	4590
4316		4408	4607
4317		1836	2541
4318		2902	3440
4319		4238	4167
4320		3052	4035
4321		2435	3180
4322		2911	4239
4323		5875	5356
4324		4481	4481
4325		3832	4371
4326		2249	3554
4327		5026	3961
4328		4647	4173
4329		2752	3527
4330		2088	3253
4331		6486	5871
4332		4564	5015
4333		2814	2705
4334		3388	3572
4335		4949	4095
4336		4981	4548
4337		3386	3524
4338		5753	5367
4339		4769	4319
4340		6198	4612
4341		3988	4307
4342		5969	4827
4343		5624	5524
4344		3958	3486
4345		3587	3819
4346		3316	4086
4347		5557	5247
4348		3559	4750
4349		5845	4596
4350		3701	3848
4351		4287	4131
4352		3938	4357
4353		7699	6528
4354		5046	4256
4355		5625	4362
4356		3866	5062
4357		7765	4891
4358		6083	4713
4359		4490	3991
4360		4987	4927
4361		3552	3160
4362		3131	4201
4363		6052	5877
4364		5501	4454
4365		4605	4101
4366		4933	4259
4367		4978	3358
4368		4328	4174
4369		3233	2132
4370		6384	4640
4371		5103	5770
4372		2326	1823
4373		3437	3638
4374		3501	4685
4375		3572	3472
4376		1551	3905
4377		3598	3958
4378		6372	5152
4379		1640	3098
4380		5341	4229
4381		3529	6686
4382		6183	4321
4383		2788	4020
4384		4068	4604
4385		5350	5490
4386		5813	4820
4387		4570	4316
4388		4532	5391
4389		3916	3838
4390		3783	4099
4391		4801	4747
4392		3885	4126
4393		4227	4029
4394		5664	4392
4395		5887	5527
4396		3377	3028
4397		3610	4111
4398		3930	2834
4399		5450	4662
4400		5929	5742
4401		4049	4323
4402		4043	3222
4403		3511	4148
4404		4269	4457
4405		1908	4331
4406		4629	4466
4407		2731	4394
4408		5300	4606
4409		2304	3299
4410		4910	4536
4411		3101	3953
4412		5131	4262
4413		5028	5512
4414		4909	4328
4415		5142	4669
4416		285	1186
4417		6647	4297
4418		4432	4236
4419		2842	4176
4420		6087	5729
4421		4997	5758
4422		3159	3243
4423		2302	3677
4424		4800	3387
4425		4482	3765
4426		4651	4268
4427		4557	3840
4428		2804	4586
4429		4556	3875
4430		4528	4915
4431		4674	5019
4432		2743	4235
4433		5013	4901
4434		4050	4120
4435		7603	6673
4436		5487	5173
4437		4140	4146
4438		4656	4123
4439		5295	5323
4440		5304	4774
4441		3940	4866
4442		5819	4135
4443		5281	5654
4444		5015	3724
4445		4174	4446
4446		6465	5385
4447		4203	3570
4448		5598	5325
4449		4160	4282
4450		4200	4497
4451		5083	5560
4452		3459	3536
4453		4037	4082
4454		4418	4237
4455		3762	3928
4456		2975	3195
4457		4613	4617
4458		6807	6056
4459		2055	2941
4460		5327	5054
4461		2919	3879
4462		6741	5383
4463		5618	5343
4464		5454	5578
4465		3157	4388
4466		4604	4645
4467		2062	3470
4468		5548	3933
4469		3870	5583
4470		2179	3423
4471		4101	3634
4472		4574	4225
4473		4248	4056
4474		5332	5633
4475		6157	6128
4476		4132	4573
4477		4494	4192
4478		2694	3632
4479		4475	6129
4480		3581	3897
4481		4487	4480
4482		3973	3764
4483		5602	5122
4484		4196	4404
4485		6991	6302
4486		7324	5318
4487		5134	4479
4488		4875	5226
4489		3031	3499
4490		3435	3990
4491		4002	3909
4492		3679	3784
4493		4654	4254
4494		3905	4191
4495		6959	6444
4496		2155	2635
4497		3949	3936
4498		4632	4710
4499		3500	4024
4500		3460	3494
4501		4345	3820
4502		4016	4468
4503		2122	2810
4504		4783	4621
4505		6298	4797
4506		4177	4647
4507		6231	5810
4508		4370	4641
4509		2750	3981
4510		6192	5074
4511		4428	4587
4512		4048	3975
4513		4087	5902
4514		4792	5627
4515		2215	3692
4516		1177	2410
4517		2834	3501
4518		4835	4660
4519		3872	4813
4520		5144	4508
4521		3402	3018
4522		4843	4550
4523		8483	8046
4524		4405	4332
4525		3846	4720
4526		3843	4462
4527		3071	3868
4528		4216	4914
4529		4584	4923
4530		2951	4755
4531		7136	5550
4532		5505	5390
4533		5319	5167
4534		4325	4372
4535		3723	4448
4536		4411	3954
4537		5430	4540
4538		3720	4066
4539		8074	6819
4540		6161	5170
4541		6118	4658
4542		5217	5673
4543		3086	3308
4544		2017	2854
4545		5136	4078
4546		4938	5050
4547		5942	4335
4548		4787	4477
4549		4186	4212
4550		4270	4515
4551		4550	4516
4552		2939	3234
4553		3834	2644
4554		5426	4941
4555		3127	3772
4556		2931	3874
4557		4389	3839
4558		5017	4424
4559		3863	4376
4560		3573	3514
4561		3862	4277
4562		6478	5268
4563		5052	5349
4564		4691	5014
4565		3620	4518
4566		5124	4506
4567		4996	5251
4568		5807	4430
4569		3224	3604
4570		5197	4315
4571		4492	3785
4572		4845	5286
4573		3381	3082
4574		4110	4224
4575		4198	4873
4576		5179	4833
4577		4275	4983
4578		4959	6717
4579		4046	5530
4580		4760	5021
4581		3595	3350
4582		4603	4528
4583		3892	4207
4584		4920	4922
4585		5192	5002
4586		4069	4631
4587		4414	4329
4588		3891	3967
4589		3972	4386
4590		6471	5458
4591		4003	4997
4592		3016	4009
4593		4293	4593
4594		4602	5217
4595		5590	6197
4596		2651	4003
4597		5422	5082
4598		5672	5693
4599		3969	4344
4600		3901	4970
4601		4378	5153
4602		4184	5216
4603		4220	4527
4604		5781	4644
4605		4390	4100
4606		4116	5807
4607		3365	3594
4608		5214	5541
4609		5098	5827
4610		4314	4203
4611		6905	6201
4612		4749	4342
4613		4867	4616
4614		4701	4933
4615		3975	4729
4616		4545	4079
4617		5297	4654
4618		5434	5084
4619		1491	2515
4620		3661	3835
4621		6915	5985
4622		3319	4178
4623		3697	3355
4624		3271	4088
4625		5073	5257
4626		5240	4976
4627		5236	4947
4628		3632	3923
4629		4719	4465
4630		2981	4059
4631		4930	5043
4632		4261	4709
4633		3458	4428
4634		4237	4368
4635		5039	3945
4636		6141	5716
4637		5668	4397
4638		4056	4409
4639		4828	3948
4640		2784	3444
4641		4683	5181
4642		2652	3855
4643		2494	2401
4644		5704	4929
4645		5163	5376
4646		5065	4937
4647		4713	4172
4648		5346	4143
4649		3481	3163
4650		4144	3971
4651		3921	4267
4652		2875	3814
4653		4498	4711
4654		1583	4253
4655		5504	5793
4656		3638	4122
4657		5569	5308
4658		3490	5111
4659		5615	5663
4660		4755	4881
4661		6346	4931
4662		3345	4543
4663		5580	6425
4664		4086	3844
4665		5035	5158
4666		5927	4435
4667		5002	4406
4668		6484	4571
4669		3385	3567
4670		3646	4483
4671		3062	4682
4672		2303	3051
4673		4951	4986
4674		5216	5018
4675		4023	4158
4676		6631	6382
4677		5005	5011
4678		4096	3907
4679		4822	4706
4680		3956	4673
4681		3032	3212
4682		4193	4140
4683		5471	5180
4684		5032	3190
4685		4145	5164
4686		3297	4279
4687		3677	5131
4688		3976	4251
4689		3527	3714
4690		5765	4309
4691		4887	5013
4692		3493	3345
4693		3596	3833
4694		6063	5545
4695		3486	4665
4696		4866	5106
4697		5107	4895
4698		6599	6876
4699		5229	5206
4700		3951	4301
4701		4661	4932
4702		5105	4285
4703		4675	4159
4704		2645	3072
4705		6049	5949
4706		4778	4501
4707		4407	4395
4708		3831	4695
4709		4347	5248
4710		3963	5203
4711		5351	4829
4712		5021	5259
4713		3810	4171
4714		2993	4715
4715		3034	4768
4716		5467	4473
4717		3570	5108
4718		3875	4577
4719		5339	4464
4720		4327	3962
4721		5354	4993
4722		5477	5197
4723		6164	5402
4724		4731	4601
4725		5379	4552
4726		5930	5136
4727		3536	4953
4728		5609	5615
4729		6036	5408
4730		3061	3464
4731		3893	4600
4732		5523	4899
4733		6166	5360
4734		4861	5069
4735		2670	2683
4736		2883	4295
4737		3484	3920
4738		7743	6637
4739		5949	5519
4740		4097	5623
4741		4247	3342
4742		6283	5188
4743		7565	7089
4744		6285	4450
4745		5078	4442
4746		3183	4013
4747		3895	4052
4748		4469	5584
4749		3284	4341
4750		4848	5296
4751		4753	4968
4752		4401	4324
4753		5715	4967
4754		4554	4942
4755		3767	4880
4756		4221	4155
4757		6172	5713
4758		3144	3805
4759		5660	4557
4760		4431	5020
4761		4004	3816
4762		4963	4757
4763		5691	4958
4764		6028	4495
4765		6596	5851
4766		4935	4780
4767		4433	4902
4768		3438	3218
4769		3819	4318
4770		5801	4808
4771		5087	5680
4772		5132	6225
4773		3324	4493
4774		3882	3973
4775		4356	5063
4776		4272	3759
4777		5913	6214
4778		4065	4500
4779		4430	4916
4780		3355	3645
4781		5695	4837
4782		2639	2416
4783		2344	4620
4784		2519	2005
4785		2936	4138
4786		6929	6080
4787		3006	4476
4788		4885	4339
4789		4962	6706
4790		6352	5233
4791		3804	5795
4792		5126	5626
4793		5342	5303
4794		4359	3992
4795		3775	3616
4796		5639	5539
4797		5921	5921
4798		4126	4624
4799		4817	4671
4800		4076	3386
4801		4290	4746
4802		6568	6592
4803		5581	4559
4804		5947	6136
4805		5155	5371
4806		2158	2797
4807		3314	4489
4808		3496	3901
4809		5647	4944
4810		284	3259
4811		3526	3522
4812		6201	5740
4813		2920	4117
4814		5642	4510
4815		6404	5642
4816		5670	4963
4817		4415	4670
4818		6879	5880
4819		3176	3320
4820		3100	4000
4821		4896	5469
4822		5828	4705
4823		3167	4418
4824		4507	5811
4825		3077	4038
4826		4934	4839
4827		4059	4411
4828		2910	3947
4829		5997	5306
4830		4319	4168
4831		6153	5060
4832		5343	5036
4833		4617	4655
4834		4747	4053
4835		4541	4659
4836		4662	4544
4837		5127	5563
4838		6086	6416
4839		4883	5369
4840		5031	5288
4841		4876	4811
4842		3820	4956
4843		4336	4549
4844		6894	6821
4845		5472	5285
4846		5783	5191
4847		4150	6304
4848		6289	5295
4849		4208	4503
4850		4915	4763
4851		7412	7283
4852		5634	4761
4853		5016	4383
4854		3833	3985
4855		2160	5185
4856		4877	5873
4857		5233	5273
4858		4357	4892
4859		4884	4920
4860		3352	4782
4861		5570	5068
4862		3399	3761
4863		6662	5933
4864		4892	4770
4865		6439	5675
4866		5383	5105
4867		4168	4615
4868		3122	4886
4869		4123	4817
4870		4923	5229
4871		4879	4790
4872		5516	5494
4873		5552	4525
4874		3851	5032
4875		6093	5225
4876		3755	4810
4877		4331	5872
4878		3426	4304
4879		5357	4789
4880		4348	4751
4881		4954	5117
4882		6683	6582
4883		4338	5368
4884		6406	4919
4885		3924	4338
4886		8411	7959
4887		4677	5012
4888		6514	6917
4889		5321	4875
4890		4071	5195
4891		3285	3710
4892		4715	4769
4893		4263	4350
4894		6615	5220
4895		6272	6140
4896		6124	5468
4897		5375	6024
4898		4022	4972
4899		6602	4380
4900		4936	4523
4901		5344	4718
4902		5018	4995
4903		6160	6568
4904		6649	6001
4905		2802	3432
4906		5553	5483
4907		4737	3921
4908		4480	3898
4909		5364	4327
4910		3750	4535
4911		3551	3516
4912		3656	2894
4913		6400	6170
4914		5547	5114
4915		4852	4762
4916		5145	4581
4917		4832	5037
4918		6690	5333
4919		3453	3614
4920		4859	4921
4921		7339	5774
4922		5024	5254
4923		5290	5228
4924		4162	5004
4925		6967	6353
4926		7090	6454
4927		5589	5143
4928		4601	5154
4929		5848	5029
4930		5234	5042
4931		4540	5171
4932		3078	3669
4933		3601	4258
4934		4781	4838
4935		5201	4779
4936		5001	4522
4937		5571	5237
4938		4106	5049
4939		5631	6411
4940		4300	4426
4941		4090	4421
4942		3609	3889
4943		2897	3447
4944		2762	4679
4945		4645	5377
4946		3736	4853
4947		6840	6576
4948		3021	3712
4949		4015	4094
4950		7104	6040
4951		3248	4985
4952		4821	5470
4953		4878	4305
4954		5382	5116
4955		6842	5720
4956		3488	5139
4957		3254	3467
4958		5666	4849
4959		7383	6716
4960		5874	5815
4961		4316	4608
4962		7088	6705
4963		4530	4756
4964		5806	4935
4965		4438	4124
4966		4567	5252
4967		3312	3652
4968		3824	4634
4969		2790	4265
4970		5406	5161
4971		5269	5405
4972		3926	4437
4973		3829	3619
4974		5831	5454
4975		4568	4431
4976		4514	5628
4977		3714	4733
