BFS - Arvore de busca a partir do vertice 1
Vertice	Pai	Nivel
3641		9543	3
3642		2758	3
3643		1806	4
3644		8670	3
3645		3340	3
3646		3299	3
3647		9938	4
3648		6705	3
3649		255	4
3650		9309	3
3651		5158	4
3652		2564	3
3653		9591	3
3654		9812	4
3655		6800	4
3656		2935	4
3657		3822	3
3658		9629	4
3659		8167	3
3660		8257	3
3661		1342	3
3662		3360	3
3663		5461	3
3664		7521	4
3665		4246	4
3666		9438	4
3667		6157	3
3668		6453	4
3669		8964	4
3670		1549	4
3671		8779	3
3672		3330	4
3673		7077	3
3674		1343	3
3675		7487	4
3676		3155	4
3677		5482	3
3678		7131	3
3679		2388	4
3680		6872	4
3681		3055	3
3682		3982	3
3683		8779	3
3684		5181	3
3685		3090	3
3686		8532	3
3687		2564	3
3688		2566	4
3689		5004	4
3690		9721	3
3691		8622	3
3692		6123	3
3693		2069	2
3694		8958	4
3695		682	4
3696		8779	3
3697		6274	3
3698		5909	3
3699		1541	4
3700		2774	4
3701		331	2
3702		1248	3
3703		1248	3
3704		4200	4
3705		9466	3
3706		2582	3
3707		1171	4
3708		8097	3
3709		4348	4
3710		2352	3
3711		9721	3
3712		7723	3
3713		5461	3
3714		2452	3
3715		7438	3
3716		9321	3
3717		1238	4
3718		6175	4
3719		8337	4
3720		7095	3
3721		3099	3
3722		9981	3
3723		818	4
3724		7662	4
3725		899	4
3726		1929	3
3727		5258	4
3728		9249	4
3729		8981	2
3730		9295	3
3731		2313	4
3732		9322	3
3733		8579	4
3734		6018	4
3735		9494	3
3736		5556	3
3737		7196	3
3738		9981	3
3739		3055	3
3740		7311	4
3741		3434	3
3742		4504	3
3743		8528	4
3744		2352	3
3745		9250	4
3746		6924	3
3747		2031	2
3748		4519	3
3749		1443	4
3750		1086	4
3751		5865	3
3752		8216	2
3753		5169	3
3754		2375	4
3755		2611	3
3756		4732	3
3757		7733	3
3758		6870	4
3759		9485	4
3760		569	4
3761		4082	3
3762		7769	3
3763		7824	4
3764		8307	3
3765		150	4
3766		6235	3
3767		2917	4
3768		6432	3
3769		8588	4
3770		5278	4
3771		3285	4
3772		3083	3
3773		8348	4
3774		2566	4
3775		8507	3
3776		2443	3
3777		1323	4
3778		990	4
3779		2069	2
3780		1411	4
3781		9208	4
3782		6640	4
3783		8550	4
3784		9370	4
3785		6912	4
3786		244	4
3787		9845	4
3788		4692	3
3789		8962	4
3790		8406	3
3791		6736	4
3792		7600	4
3793		7131	3
3794		5953	4
3795		1299	2
3796		9091	4
3797		8167	3
3798		2739	4
3799		8529	3
3800		715	3
3801		8834	3
3802		4854	3
3803		2611	3
3804		7733	3
3805		7043	3
3806		24	4
3807		5789	4
3808		7321	4
3809		8695	4
3810		7313	4
3811		5176	4
3812		800	4
3813		7285	4
3814		7518	3
3815		3299	3
3816		2837	4
3817		6343	4
3818		8788	4
3819		6157	3
3820		2703	3
3821		9494	3
3822		8981	2
3823		7113	3
3824		5224	3
3825		1202	3
3826		882	4
3827		8440	3
3828		1322	4
3829		3212	3
3830		1321	3
3831		300	4
3832		3165	4
3833		4854	3
3834		1402	3
3835		3985	4
3836		232	3
3837		8890	4
3838		9327	3
3839		2853	3
3840		662	3
3841		9600	4
3842		9175	3
3843		6142	2
3844		6369	4
3845		9901	3
3846		9252	3
3847		9167	3
3848		5129	4
3849		1716	3
3850		5357	4
3851		1288	3
3852		1059	4
3853		5856	3
3854		7149	3
3855		5815	3
3856		413	4
3857		9530	4
3858		3752	3
3859		8123	4
3860		1716	3
3861		6443	3
3862		6221	4
3863		6845	3
3864		6464	3
3865		8834	3
3866		1030	3
3867		3055	3
3868		9631	3
3869		825	3
3870		1126	4
3871		420	4
3872		7982	3
3873		1572	4
3874		2120	4
3875		9069	4
3876		7764	4
3877		1757	3
3878		3276	4
3879		1402	3
3880		2460	4
3881		7733	3
3882		7875	3
3883		8148	4
3884		2895	4
3885		9535	4
3886		3090	3
3887		621	4
3888		3218	4
3889		9170	3
3890		6274	3
3891		6142	2
3892		9440	3
3893		7106	3
3894		7991	4
3895		5327	3
3896		8779	3
3897		563	3
3898		8298	3
3899		368	3
3900		8123	4
3901		2582	3
3902		7518	3
3903		8336	3
3904		4491	3
3905		876	4
3906		5482	3
3907		1321	3
3908		8239	3
3909		4569	4
3910		89	4
3911		2591	3
3912		2582	3
3913		8204	4
3914		2434	4
3915		5815	3
3916		9766	4
3917		6071	4
3918		8551	3
3919		3079	3
3920		760	4
3921		9170	3
3922		2458	3
3923		6464	3
3924		1063	2
3925		3354	3
3926		7817	4
3927		2276	3
3928		8409	3
3929		2980	3
3930		243	3
3931		3240	3
3932		5833	4
3933		5357	4
3934		7721	4
3935		8463	3
3936		6343	4
3937		5477	4
3938		7099	3
3939		7846	4
3940		7434	3
3941		2943	4
3942		7041	4
3943		1066	3
3944		3417	3
3945		4584	3
3946		5397	4
3947		3729	3
3948		8622	3
3949		7667	3
3950		1299	2
3951		5634	3
3952		6993	3
3953		4709	3
3954		764	3
3955		8408	4
3956		1696	3
3957		6566	3
3958		1731	3
3959		9322	3
3960		169	3
3961		4086	4
3962		6297	4
3963		5495	3
3964		3582	4
3965		8270	4
3966		9944	3
3967		96	3
3968		2749	4
3969		9446	3
3970		1343	3
3971		7023	3
3972		8507	3
3973		9232	3
3974		4521	3
3975		4240	4
3976		7723	3
3977		9154	4
3978		8028	3
3979		96	3
3980		770	3
3981		7196	3
3982		7595	2
3983		9663	4
3984		8887	4
3985		7043	3
3986		9724	3
3987		2657	3
3988		966	3
3989		5521	3
3990		7870	3
3991		2850	4
3992		7518	3
3993		8097	3
3994		2782	3
3995		1288	3
3996		5672	3
3997		1760	3
3998		1402	3
3999		9147	3
4000		8463	3
4001		3308	3
4002		2069	2
4003		6435	3
4004		1171	4
4005		3600	3
4006		6334	4
4007		327	4
4008		3361	4
4009		7662	4
4010		6414	4
4011		7859	4
4012		1530	4
4013		1106	3
4014		6175	4
4015		331	2
4016		1274	3
4017		3090	3
4018		6011	4
4019		5997	4
4020		8835	4
4021		5533	4
4022		8579	4
4023		9167	3
4024		5953	4
4025		7008	4
4026		3747	3
4027		2591	3
4028		1471	4
4029		2835	4
4030		7131	3
4031		859	4
4032		6887	3
4033		2754	4
4034		3747	3
4035		344	4
4036		9466	3
4037		8923	3
4038		3603	4
4039		8516	3
4040		1145	4
4041		6616	3
4042		2611	3
4043		2958	3
4044		306	4
4045		2591	3
4046		8390	2
4047		4670	4
4048		2450	3
4049		5000	3
4050		8713	4
4051		8670	3
4052		9871	4
4053		9284	3
4054		8257	3
4055		9661	3
4056		7210	4
4057		2238	3
4058		1396	4
4059		8336	3
4060		1299	2
4061		253	3
4062		800	4
4063		4703	3
4064		2150	3
4065		6211	3
4066		5158	4
4067		9910	3
4068		5874	3
4069		7622	4
4070		6787	4
4071		9863	3
4072		9068	3
4073		3701	3
4074		9684	3
4075		5482	3
4076		6574	4
4077		1828	3
4078		6996	3
4079		8588	4
4080		3509	4
4081		4732	3
4082		7962	2
4083		2031	2
4084		2703	3
4085		9543	3
4086		7043	3
4087		5953	4
4088		9008	3
4089		2591	3
4090		2261	3
4091		3237	4
4092		6435	3
4093		3752	3
4094		8529	3
4095		2060	4
4096		5075	3
4097		2001	3
4098		6998	3
4099		7423	4
4100		5693	3
4101		4478	4
4102		9944	3
4103		1550	3
4104		2791	2
4105		8911	3
4106		2388	4
4107		7043	3
4108		6597	4
4109		2582	3
4110		7120	4
4111		352	4
4112		3240	3
4113		6282	4
4114		1402	3
4115		5350	4
4116		7113	3
4117		3729	3
4118		3868	4
4119		9730	4
4120		3274	4
4121		9978	4
4122		2445	3
4123		5693	3
4124		6260	4
4125		5258	4
4126		5533	4
4127		1617	3
4128		6187	3
4129		1603	3
4130		6817	3
4131		7106	3
4132		9847	3
4133		4104	3
4134		5169	3
4135		7616	2
4136		2532	4
4137		7660	3
4138		4135	3
4139		6235	3
4140		760	4
4141		998	4
4142		3363	3
4143		812	3
4144		3036	4
4145		3043	4
4146		9623	3
4147		9315	3
4148		4123	4
4149		7769	3
4150		644	3
4151		7478	3
4152		7118	3
4153		6980	4
4154		662	3
4155		7379	3
4156		6039	4
4157		8857	4
4158		1145	4
4159		9981	3
4160		6211	3
4161		738	4
4162		8359	3
4163		9232	3
4164		5748	3
4165		5121	3
4166		6370	3
4167		4770	3
4168		2072	4
4169		6574	4
4170		9721	3
4171		169	3
4172		8919	3
4173		2927	4
4174		1869	3
4175		1548	3
4176		2261	3
4177		4560	4
4178		4060	3
4179		7321	4
4180		4015	3
4181		1030	3
4182		7141	4
4183		9724	3
4184		277	3
4185		2310	4
4186		7962	2
4187		2496	4
4188		889	4
4189		5124	4
4190		4207	3
4191		7379	3
4192		1819	4
4193		9901	3
4194		9240	4
4195		500	3
4196		6734	3
4197		6136	3
4198		8890	4
4199		6123	3
4200		5748	3
4201		3636	3
4202		9631	3
4203		6443	3
4204		7410	4
4205		2031	2
4206		3418	4
4207		2031	2
4208		4849	4
4209		6464	3
4210		8257	3
4211		5813	4
4212		2276	3
4213		619	4
4214		8670	3
4215		8270	4
4216		433	3
4217		9170	3
4218		6214	4
4219		4650	4
4220		6142	2
4221		6993	3
4222		7321	4
4223		3400	4
4224		988	4
4225		9629	4
4226		6297	4
4227		8359	3
4228		9252	3
4229		1852	4
4230		9038	4
4231		6367	4
4232		7893	4
4233		1765	4
4234		7628	4
4235		3417	3
4236		7959	3
4237		7111	3
4238		1449	3
4239		2496	4
4240		3822	3
4241		9232	3
4242		362	4
4243		7821	4
4244		8507	3
4245		8703	3
4246		4186	3
4247		9050	4
4248		500	3
4249		3237	4
4250		3982	3
4251		2450	3
4252		3363	3
4253		9863	3
4254		7311	4
4255		3434	3
4256		3434	3
4257		3090	3
4258		5971	3
4259		7321	4
4260		7185	3
4261		7908	3
4262		5604	3
4263		5681	3
4264		9663	4
4265		301	4
4266		3752	3
4267		9910	3
4268		2008	4
4269		8504	4
4270		6443	3
4271		8512	4
4272		9591	3
4273		2912	4
4274		9315	3
4275		7210	4
4276		4060	3
4277		1468	3
4278		641	4
4279		4135	3
4280		6566	3
4281		3861	4
4282		6283	4
4283		4369	4
4284		1791	4
4285		2564	3
4286		4703	3
4287		6210	3
4288		2969	3
4289		8408	4
4290		2383	4
4291		4386	3
4292		6453	4
4293		2238	3
4294		3490	4
4295		9684	3
4296		5707	4
4297		7381	4
4298		2705	3
4299		5772	4
4300		9631	3
4301		7875	3
4302		3748	4
4303		9309	3
4304		825	3
4305		1828	3
4306		8406	3
4307		8549	4
4308		1892	4
4309		7499	3
4310		1418	3
4311		8670	3
4312		2582	3
4313		9470	4
4314		158	3
4315		9295	3
4316		2693	4
4317		1248	3
4318		6335	4
4319		4238	4
4320		255	4
4321		4853	4
4322		9820	4
4323		8579	4
4324		8529	3
4325		2637	3
4326		7616	2
4327		4732	3
4328		1033	4
4329		1106	3
4330		9074	4
4331		9168	4
4332		9015	4
4333		9544	3
4334		812	3
4335		5327	3
4336		7810	4
4337		5342	4
4338		1696	3
4339		2067	4
4340		9315	3
4341		7762	4
4342		8743	4
4343		3340	3
4344		2657	3
4345		331	2
4346		1707	3
4347		6998	3
4348		9543	3
4349		8166	3
4350		6370	3
4351		2203	4
4352		9322	3
4353		8222	4
4354		7561	3
4355		4776	4
4356		8578	3
4357		7982	3
4358		44	3
4359		4082	3
4360		9724	3
4361		5165	4
4362		8622	3
4363		6274	3
4364		1179	3
4365		2637	3
4366		5865	3
4367		9145	3
4368		5360	4
4369		1398	3
4370		1402	3
4371		1482	3
4372		6434	3
4373		1325	3
4374		825	3
4375		9023	3
4376		5858	4
4377		9781	4
4378		85	4
4379		1323	4
4380		1775	4
4381		827	3
4382		1527	4
4383		96	3
4384		2686	4
4385		9910	3
4386		8981	2
4387		9212	4
4388		5328	4
4389		8310	4
4390		7727	4
4391		7438	3
4392		449	3
4393		9901	3
4394		7875	3
4395		3282	4
4396		4135	3
4397		5175	4
4398		6003	3
4399		7335	3
4400		438	4
4401		899	4
4402		1720	4
4403		1976	3
4404		2935	4
4405		1908	2
4406		7947	4
4407		800	4
4408		5611	3
4409		2191	4
4410		1321	3
4411		1795	4
4412		3354	3
4413		6123	3
4414		4587	3
4415		9063	4
4416		285	3
4417		180	3
4418		1321	3
4419		4519	3
4420		6654	3
4421		9944	3
4422		5485	4
4423		6211	3
4424		2278	4
4425		2452	3
4426		9321	3
4427		1039	4
4428		2813	3
4429		8753	3
4430		889	4
4431		800	4
4432		7077	3
4433		7622	4
4434		9015	4
4435		2958	3
4436		8516	3
4437		9530	4
4438		3361	4
4439		1496	4
4440		2657	3
4441		7010	3
4442		7438	3
4443		9440	3
4444		4291	4
4445		5987	3
4446		9167	3
4447		2238	3
4448		1343	3
4449		9658	3
4450		4200	4
4451		5083	3
4452		8507	3
4453		27	4
4454		3331	4
4455		7578	3
4456		3617	4
4457		1965	4
4458		7816	3
4459		6464	3
4460		5327	3
4461		658	4
4462		9419	4
4463		569	4
4464		44	3
4465		9322	3
4466		5971	3
4467		2758	3
4468		6948	3
4469		187	4
4470		6684	4
4471		8406	3
4472		1402	3
4473		8611	4
4474		5410	3
4475		6157	3
4476		2758	3
4477		4338	4
4478		4386	3
4479		2958	3
4480		6051	4
4481		1398	3
4482		45	3
4483		9315	3
4484		8167	3
4485		4150	4
4486		8611	4
4487		2069	2
4488		1414	4
4489		329	3
4490		7852	4
4491		8981	2
4492		7891	3
4493		9698	4
4494		5482	3
4495		490	4
4496		9847	3
4497		4207	3
4498		249	4
4499		9930	3
4500		1	1
4501		4345	3
4502		4082	3
4503		7131	3
4504		7616	2
4505		285	3
4506		7027	3
4507		606	4
4508		3259	3
4509		5636	4
4510		4508	4
4511		9125	4
4512		9535	4
4513		3079	3
4514		9137	3
4515		4500	2
4516		7196	3
4517		7054	4
4518		2637	3
4519		6142	2
4520		9283	3
4521		331	2
4522		3994	4
4523		7318	4
4524		4405	3
4525		8307	3
4526		3843	3
4527		7438	3
4528		8298	3
4529		4584	3
4530		27	4
4531		7136	3
4532		1409	4
4533		5319	3
4534		187	4
4535		6285	4
4536		893	3
4537		7499	3
4538		6673	4
4539		9543	3
4540		2782	3
4541		7616	2
4542		1790	4
4543		6370	3
4544		7628	4
4545		527	3
4546		2376	4
4547		1482	3
4548		7379	3
4549		4186	3
4550		4270	4
4551		4541	3
4552		9208	4
4553		9944	3
4554		5290	4
4555		7561	3
4556		6435	3
4557		7095	3
4558		2450	3
4559		3795	3
4560		7982	3
4561		5569	4
4562		7307	4
4563		4500	2
4564		1731	3
4565		2582	3
4566		1548	3
4567		6201	4
4568		8298	3
4569		3224	3
4570		7111	3
4571		9494	3
4572		9322	3
4573		7379	3
4574		2458	3
4575		4692	3
4576		801	4
4577		7131	3
4578		7313	4
4579		4046	3
4580		1775	4
4581		6434	3
4582		8149	4
4583		825	3
4584		8183	2
4585		8298	3
4586		5224	3
4587		1908	2
4588		3891	3
4589		2276	3
4590		9309	3
4591		3600	3
4592		6214	4
4593		8228	3
4594		1284	3
4595		4104	3
4596		6817	3
4597		7379	3
4598		5672	3
4599		1285	4
4600		8409	3
4601		8423	4
4602		867	4
4603		4220	3
4604		5781	4
4605		5083	3
4606		8504	4
4607		7616	2
4608		7561	3
4609		9859	4
4610		7188	4
4611		1598	4
4612		2507	4
4613		6616	3
4614		1299	2
4615		1332	4
4616		2611	3
4617		5319	3
4618		243	3
4619		6274	3
4620		1179	3
4621		5611	3
4622		4374	4
4623		2888	4
4624		2844	4
4625		6432	3
4626		7163	4
4627		5236	4
4628		6541	4
4629		8382	3
4630		2109	4
4631		3982	3
4632		6327	4
4633		8516	3
4634		3418	4
4635		2910	4
4636		6141	3
4637		6928	3
4638		8148	4
4639		4828	3
4640		3066	4
4641		876	4
4642		2694	4
4643		2494	3
4644		7023	3
4645		7321	4
4646		2507	4
4647		5151	3
4648		7767	4
4649		644	3
4650		1548	3
4651		3565	4
4652		6123	3
4653		3219	4
4654		7077	3
4655		1145	4
4656		5706	4
4657		6928	3
4658		433	3
4659		5988	4
4660		3982	3
4661		9283	3
4662		7677	3
4663		2507	4
4664		4205	3
4665		1368	4
4666		329	3
4667		6453	4
4668		44	3
4669		2761	4
4670		7043	3
4671		4082	3
4672		7592	4
4673		889	4
4674		5539	4
4675		6187	3
4676		8167	3
4677		6998	3
4678		4326	3
4679		7982	3
4680		2494	3
4681		9544	3
4682		2460	4
4683		6369	4
4684		1321	3
4685		4504	3
4686		8555	3
4687		3950	3
4688		6435	3
4689		8923	3
4690		3126	4
4691		7113	3
4692		8216	2
4693		3224	3
4694		8790	4
4695		3486	3
4696		232	3
4697		2496	4
4698		8392	4
4699		9252	3
4700		8463	3
4701		4614	3
4702		2591	3
4703		1299	2
4704		285	3
4705		5489	4
4706		1033	4
4707		7708	3
4708		8054	4
4709		331	2
4710		4584	3
4711		2924	4
4712		7677	3
4713		5126	3
4714		1106	3
4715		5937	3
4716		9494	3
4717		9587	3
4718		662	3
4719		4369	4
4720		9839	4
4721		4891	3
4722		1402	3
4723		2282	4
4724		4587	3
4725		3293	4
4726		8532	3
4727		5943	4
4728		8891	3
4729		8736	4
4730		6136	3
4731		2637	3
4732		7962	2
4733		9944	3
4734		9309	3
4735		827	3
4736		6647	3
4737		5130	3
4738		382	3
4739		3648	4
4740		6644	2
4741		1284	3
4742		6283	4
4743		3504	4
4744		1274	3
4745		298	4
4746		1085	3
4747		9249	4
4748		3985	4
4749		966	3
4750		8834	3
4751		4195	4
4752		6434	3
4753		5410	3
4754		5707	4
4755		8857	4
4756		2176	4
4757		899	4
4758		6887	3
4759		4417	4
4760		1179	3
4761		1468	3
4762		6432	3
4763		9466	3
4764		2853	3
4765		2276	3
4766		7192	3
4767		180	3
4768		6996	3
4769		3083	3
4770		8183	2
4771		760	4
4772		9863	3
4773		721	4
4774		368	3
4775		7228	3
4776		1548	3
4777		7713	3
4778		3237	4
4779		5898	4
4780		8382	3
4781		4853	4
4782		8790	4
4783		4504	3
4784		9466	3
4785		1904	4
4786		3752	3
4787		9069	4
4788		8551	3
4789		3657	4
4790		6352	4
4791		5987	3
4792		764	3
4793		6574	4
4794		6136	3
4795		560	3
4796		8406	3
4797		9721	3
4798		5158	4
4799		9901	3
4800		2740	4
4801		4703	3
4802		6141	3
4803		5581	4
4804		8149	4
4805		5121	3
4806		4670	4
4807		8301	4
4808		232	3
4809		447	4
4810		8257	3
4811		1030	3
4812		8166	3
4813		4500	2
4814		662	3
4815		3286	4
4816		4060	3
4817		1828	3
4818		4854	3
4819		827	3
4820		1069	3
4821		9901	3
4822		4679	4
4823		2041	4
4824		1613	4
4825		1550	3
4826		2952	4
4827		2086	4
4828		8390	2
4829		8964	4
4830		696	3
4831		3150	4
4832		4207	3
4833		4814	4
4834		3509	4
4835		4541	3
4836		8791	4
4837		7027	3
4838		8140	4
4839		1911	4
4840		5988	4
4841		3872	4
4842		3276	4
4843		2349	4
4844		9847	3
4845		368	3
4846		9466	3
4847		8588	4
4848		695	4
4849		5169	3
4850		446	4
4851		770	3
4852		5634	3
4853		9232	3
4854		331	2
4855		2582	3
4856		9845	4
4857		8891	3
4858		4357	4
4859		9082	3
4860		158	3
4861		2542	4
4862		3972	4
4863		7499	3
4864		1892	4
4865		3657	4
4866		4272	4
4867		7464	3
4868		1731	3
4869		5299	4
4870		6679	3
4871		1343	3
4872		4060	3
4873		4220	3
4874		4891	3
4875		1402	3
4876		8064	3
4877		3752	3
4878		9587	3
4879		9007	3
4880		5937	3
4881		7228	3
4882		1079	3
4883		7761	4
4884		5319	3
4885		8529	3
4886		4207	3
4887		5987	3
4888		3018	4
4889		3648	4
4890		7959	3
4891		1063	2
4892		8588	4
4893		8378	4
4894		6887	3
4895		8529	3
4896		7381	4
4897		5495	3
4898		7599	4
4899		2952	4
4900		3506	4
4901		9654	3
4902		7733	3
4903		7008	4
4904		9519	3
4905		7875	3
4906		4491	3
4907		5739	4
4908		9721	3
4909		5495	3
4910		7761	4
4911		6654	3
4912		7622	4
4913		9658	3
4914		7185	3
4915		5265	3
4916		2791	2
4917		893	3
4918		9327	3
4919		500	3
4920		4584	3
4921		3055	3
4922		7192	3
4923		7136	3
4924		3244	4
4925		8516	3
4926		9301	3
4927		6453	4
4928		5143	4
4929		1603	3
4930		2086	4
4931		990	4
4932		3158	4
4933		8911	3
4934		9567	4
4935		169	3
4936		5241	4
4937		9147	3
4938		2224	3
4939		5631	3
4940		9889	4
4941		5224	3
4942		2703	3
4943		3360	3
4944		2443	3
4945		9847	3
4946		5333	4
4947		1018	4
4948		1549	4
4949		4015	3
4950		5942	3
4951		3248	3
4952		5265	3
4953		1783	4
4954		7589	4
4955		1482	3
4956		9658	3
4957		3212	3
4958		3600	3
4959		8359	3
4960		5874	3
4961		6647	3
4962		1302	4
4963		8967	4
4964		2611	3
4965		9082	3
4966		3822	3
4967		8743	4
4968		7622	4
4969		9901	3
4970		1443	4
4971		8340	3
4972		640	4
4973		9252	3
4974		5831	4
4975		3340	3
4976		8919	3
4977		5604	3
4978		6249	4
4979		8265	4
4980		414	4
4981		2761	4
4982		7192	3
4983		4521	3
4984		9721	3
4985		1140	4
4986		3872	4
4987		3795	3
4988		285	3
4989		1325	3
4990		1018	4
4991		3090	3
4992		8622	3
4993		1706	4
4994		4046	3
4995		3188	3
4996		7023	3
4997		5714	3
4998		1589	4
4999		3229	4
5000		8183	2
5001		5320	4
5002		1468	3
5003		8228	3
5004		4386	3
5005		6596	4
5006		5126	3
5007		3982	3
5008		9684	3
5009		6998	3
5010		232	3
5011		2791	2
5012		6800	4
5013		4732	3
5014		696	3
5015		8577	4
5016		8946	4
5017		3753	4
5018		7113	3
5019		6449	3
5020		8962	4
5021		8889	4
5022		9091	4
5023		800	4
5024		3079	3
5025		2210	4
5026		2001	3
5027		9658	3
5028		6123	3
5029		3354	3
5030		1069	3
5031		5541	3
5032		5833	4
5033		2261	3
5034		8476	4
5035		5856	3
5036		1852	4
5037		8409	3
5038		9208	4
5039		7667	3
5040		9283	3
5041		1179	3
5042		6157	3
5043		8679	3
5044		132	4
5045		8962	4
5046		4354	4
5047		3486	3
5048		4704	4
5049		6928	3
5050		1284	3
5051		8781	4
5052		4563	3
5053		6647	3
5054		1171	4
5055		7248	4
5056		5350	4
5057		4015	3
5058		158	3
5059		9648	4
5060		7816	3
5061		4060	3
5062		1511	4
5063		7010	3
5064		4587	3
5065		2780	4
5066		9629	4
5067		8322	4
5068		1586	4
5069		9147	3
5070		5953	4
5071		464	4
5072		7521	4
5073		7628	4
5074		4679	4
5075		148	2
5076		5265	3
5077		9016	4
5078		9050	4
5079		6282	4
5080		5834	4
5081		3473	4
5082		8961	3
5083		6142	2
5084		1321	3
5085		7196	3
5086		5831	4
5087		3248	3
5088		8551	3
5089		9654	3
5090		6214	4
5091		4560	4
5092		1795	4
5093		1790	4
5094		6654	3
5095		5122	3
5096		4505	4
5097		890	4
5098		2460	4
5099		7769	3
5100		301	4
5101		1334	4
5102		8549	4
5103		4082	3
5104		1492	4
5105		7210	4
5106		285	3
5107		7561	3
5108		9192	4
5109		3083	3
5110		7196	3
5111		5815	3
5112		4059	4
5113		9175	3
5114		3360	3
5115		6920	4
5116		2460	4
5117		6435	3
5118		8678	3
5119		2765	4
5120		9658	3
5121		2791	2
5122		1908	2
5123		9684	3
5124		5169	3
5125		3126	4
5126		6644	2
5127		4837	4
5128		6211	3
5129		8340	3
5130		2069	2
5131		1617	3
5132		3657	4
5133		1696	3
5134		5612	3
5135		8097	3
5136		3224	3
5137		2276	3
5138		5813	4
5139		2564	3
5140		1567	4
5141		9519	3
5142		3855	4
5143		7982	3
5144		4566	4
5145		9930	3
5146		4504	3
5147		4102	4
5148		764	3
5149		2782	3
5150		8327	4
5151		1908	2
5152		4238	4
5153		3956	4
5154		1539	4
5155		1392	4
5156		1492	4
5157		3950	3
5158		7043	3
5159		4104	3
5160		8703	3
5161		8408	4
5162		3121	4
5163		7816	3
5164		8315	4
5165		6274	3
5166		6175	4
5167		393	4
5168		5874	3
5169		8981	2
5170		882	4
5171		4298	4
5172		3600	3
5173		6209	4
5174		3890	4
5175		1449	3
5176		8834	3
5177		5319	3
5178		3460	3
5179		9715	4
5180		5246	4
5181		8216	2
5182		9386	4
5183		7435	4
5184		8550	4
5185		3299	3
5186		9182	4
5187		2678	3
5188		2496	4
5189		4563	3
5190		9022	4
5191		9544	3
5192		4186	3
5193		3218	4
5194		7387	4
5195		10	4
5196		3985	4
5197		943	4
5198		9724	3
5199		8779	3
5200		3274	4
5201		7192	3
5202		6136	3
5203		242	4
5204		6613	4
5205		827	3
5206		5468	4
5207		4873	4
5208		1468	3
5209		482	4
5210		6322	4
5211		3248	3
5212		6928	3
5213		1976	3
5214		2278	4
5215		1511	4
5216		6640	4
5217		8406	3
5218		825	3
5219		9766	4
5220		7183	3
5221		1030	3
5222		4916	3
5223		9147	3
5224		148	2
5225		6566	3
5226		9093	4
5227		5461	3
5228		8535	3
5229		9504	4
5230		3779	3
5231		8964	4
5232		825	3
5233		5272	4
5234		45	3
5235		6753	4
5236		6123	3
5237		500	3
5238		232	3
5239		6137	4
5240		7499	3
5241		2758	3
5242		7947	4
5243		2507	4
5244		5813	4
5245		893	3
5246		8507	3
5247		9240	4
5248		9494	3
5249		8408	4
5250		9147	3
5251		3490	4
5252		1586	4
5253		6187	3
5254		6980	4
5255		1321	3
5256		9315	3
5257		2637	3
5258		1561	3
5259		8670	3
5260		3360	3
5261		4442	4
5262		2782	3
5263		6658	4
5264		6539	3
5265		7595	2
5266		3890	4
5267		6191	4
5268		1211	4
5269		7478	3
5270		644	3
5271		1150	4
5272		6443	3
5273		5482	3
5274		9232	3
5275		4357	4
5276		2499	4
5277		3055	3
5278		3224	3
5279		4046	3
5280		5813	4
5281		8359	3
5282		2994	4
5283		1179	3
5284		8348	4
5285		4916	3
5286		3286	4
5287		5175	4
5288		3360	3
5289		770	3
5290		7578	3
5291		7183	3
5292		6210	3
5293		8871	4
5294		650	4
5295		6998	3
5296		2867	4
5297		6736	4
5298		1604	3
5299		6464	3
5300		2240	4
5301		1145	4
5302		5672	3
5303		9629	4
5304		7434	3
5305		6435	3
5306		3299	3
5307		3218	4
5308		5909	3
5309		9284	3
5310		5461	3
5311		1757	3
5312		4505	4
5313		7733	3
5314		9175	3
5315		9567	4
5316		8064	3
5317		5541	3
5318		7410	4
5319		2031	2
5320		3843	3
5321		500	3
5322		5611	3
5323		889	4
5324		8802	4
5325		4541	3
5326		9082	3
5327		8390	2
5328		8340	3
5329		2224	3
5330		7149	3
5331		7677	3
5332		3701	3
5333		6443	3
5334		2072	4
5335		1231	4
5336		6157	3
5337		9466	3
5338		5605	4
5339		45	3
5340		4891	3
5341		352	4
5342		3843	3
5343		9746	4
5344		3603	4
5345		6097	4
5346		5350	4
5347		2091	4
5348		9679	4
5349		9661	3
5350		285	3
5351		812	3
5352		4704	4
5353		8006	4
5354		800	4
5355		6616	3
5356		9	4
5357		3729	3
5358		1418	3
5359		950	4
5360		1398	3
5361		1179	3
5362		419	3
5363		8307	3
5364		9050	4
5365		890	4
5366		9859	4
5367		9327	3
5368		9322	3
5369		3270	4
5370		277	3
5371		4220	3
5372		8064	3
5373		3460	3
5374		1468	3
5375		8834	3
5376		9901	3
5377		8919	3
5378		3947	4
5379		6435	3
5380		3248	3
5381		893	3
5382		8409	3
5383		5856	3
5384		6159	3
5385		3308	3
5386		3603	4
5387		5011	3
5388		9283	3
5389		9530	4
5390		464	4
5391		9696	4
5392		4607	3
5393		2261	3
5394		9295	3
5395		6928	3
5396		4732	3
5397		180	3
5398		2870	4
5399		5319	3
5400		7667	3
5401		6647	3
5402		3483	3
5403		7522	4
5404		2276	3
5405		9295	3
5406		216	4
5407		7264	4
5408		2499	4
